Time,Pelvis_X,Pelvis_Y,Pelvis_Z,HipL_X,HipL_Y,HipL_Z,HipR_X,HipR_Y,HipR_Z,KneeL_X,KneeL_Y,KneeL_Z,KneeR_X,KneeR_Y,KneeR_Z,AnkleL_X,AnkleL_Y,AnkleL_Z,AnkleR_X,AnkleR_Y,AnkleR_Z,FootL_X,FootL_Y,FootL_Z,FootR_X,FootR_Y,FootR_Z,Neck_X,NeckY,NeckZ,Spin_Chest_X,Spin_Chest_Y,Spin_Chest_Z,Navel_X,Navel_Y,Navel_Z,Head_X,Head_Y,Head_Z,ClavicleL_X,ClavicleL_Y,ClavicleL_Z,ClavicleR_X,ClavicleR_Y,ClavicleR_Z,ShoulderL_X,ShoulderL_Y,ShoulderL_Z,ShoulderR_X,ShoulderR_Y,ShoulderR_Z,ElbowL_X,ElbowL_Y,ElbowL_Z,ElbowR_X,ElbowR_Y,ElbowR_Z,WristL_X,WristL_Y,WristL_Z,WristR_X,WristR_Y,WristR_Z
0.693,291.85546875,-197.800262451172,2245.97412109375,290.429290771484,-183.98258972168,2156.65478515625,293.141479492188,-210.26025390625,2326.51708984375,136.771102905273,177.270599365234,2214.8955078125,263.606689453125,175.714981079102,2412.06616210938,20.7523994445801,532.933532714844,2277.35888671875,393.476593017578,529.979309082031,2479.38110351563,-153.638778686523,592.956176757813,2255.53540039063,290.802307128906,658.738525390625,2524.94116210938,307.774383544922,-725.677856445313,2182.44360351563,289.005615234375,-511.796417236328,2197.4443359375,299.284515380859,-372.410949707031,2218.84326171875,302.038909912109,-805.906433105469,2173.04907226563,315.103698730469,-687.501647949219,2153.29028320313,296.262115478516,-693.031433105469,2217.04907226563,347.738525390625,-620.951599121094,2032.50378417969,270.921691894531,-667.543762207031,2342.36987304688,385.048919677734,-349.555847167969,2033.75390625,293.964630126953,-430.233489990234,2487.52026367188,364.367736816406,-120.63614654541,2027.77844238281,159.152908325195,-242.891174316406,2456.80810546875
0.726,220.462310791016,-188.326080322266,2228.0693359375,211.594940185547,-179.720657348633,2140.47802734375,228.458404541016,-196.085952758789,2307.05395507813,94.8013229370117,182.973724365234,2215.64038085938,220.863891601563,179.638061523438,2403.42114257813,7.29136180877686,535.758850097656,2290.8154296875,371.406494140625,519.0927734375,2456.220703125,-150.560409545898,625.742858886719,2294.87426757813,294.439025878906,659.158569335938,2505.39379882813,214.872283935547,-707.732299804688,2175.97338867188,218.621368408203,-498.279663085938,2197.80419921875,220.706161499023,-360.571228027344,2211.12231445313,200.549957275391,-785.097229003906,2166.50537109375,220.008651733398,-670.133605957031,2147.3193359375,213.010879516602,-676.162292480469,2211.94946289063,216.309219360352,-606.209777832031,2024.30322265625,206.698989868164,-647.970092773438,2336.2177734375,273.231048583984,-344.279693603516,2029.19604492188,197.78108215332,-397.789215087891,2445.51831054688,296.560546875,-120.660064697266,2038.08471679688,68.6797943115234,-210.035049438477,2445.09448242188
0.759,151.279907226563,-190.917022705078,2264.59936523438,144.975021362305,-175.684982299805,2176.08056640625,156.965316772461,-204.652435302734,2344.42065429688,29.7167301177979,197.32453918457,2238.2197265625,156.378570556641,178.508255004883,2439.98852539063,-36.5257110595703,562.581420898438,2308.49609375,319.484069824219,518.447387695313,2499.95776367188,-194.505325317383,653.742858886719,2277.591796875,237.726348876953,661.192504882813,2543.65185546875,169.672058105469,-714.109497070313,2174.62353515625,154.96435546875,-503.271697998047,2210.587890625,154.045913696289,-364.483856201172,2234.53540039063,161.972991943359,-793.057250976563,2159.96875,171.227386474609,-673.734680175781,2147.974609375,165.326080322266,-684.682434082031,2213.2548828125,175.978881835938,-602.241821289063,2026.34692382813,157.809417724609,-666.225036621094,2341.58129882813,231.05256652832,-335.664184570313,2045.55419921875,130.197174072266,-423.298126220703,2473.99731445313,267.134460449219,-110.26782989502,2064.29174804688,10.0610408782959,-231.62190246582,2525.18823242188
0.792,59.3304138183594,-232.29866027832,2220.92529296875,74.1617584228516,-222.686447143555,2136.77172851563,45.9563446044922,-240.966400146484,2296.81005859375,90.3614120483398,148.370346069336,2204.51391601563,97.5676727294922,121.256576538086,2388.236328125,132.161575317383,498.474945068359,2281.08349609375,238.785720825195,447.271514892578,2470.14135742188,13.5978307723999,628.661315917969,2266.70385742188,165.697143554688,589.0078125,2501.609375,82.6221160888672,-733.988830566406,2153.87548828125,79.3092498779297,-532.514038085938,2190.15502929688,63.8321418762207,-399.485717773438,2202.6220703125,71.472053527832,-808.508361816406,2137.84619140625,89.5047073364258,-695.377990722656,2129.41186523438,76.6041259765625,-706.041564941406,2190.62939453125,106.304748535156,-615.306823730469,2022.26452636719,49.1333961486816,-680.698181152344,2308.88500976563,115.73274230957,-354.889495849609,2025.30712890625,46.2845573425293,-443.929931640625,2429.06030273438,125.164505004883,-136.376724243164,2027.63562011719,-20.9790325164795,-239.956115722656,2483.20263671875
0.825,8.85572528839111,-212.631301879883,2222.52758789063,5.25491237640381,-206.194458007813,2132.47338867188,12.1027383804321,-218.435668945313,2303.73315429688,-26.509485244751,180.953231811523,2212.99829101563,76.2391738891602,164.296920776367,2383.98486328125,-23.9468040466309,550.892639160156,2295.92919921875,320.618286132813,458.686401367188,2403.80932617188,-168.305206298828,667.434387207031,2302.36547851563,328.427612304688,626.731689453125,2433.34497070313,34.7052841186523,-742.332641601563,2170.72265625,23.2370719909668,-529.411193847656,2199.30981445313,11.7193927764893,-388.939056396484,2209.81103515625,25.8120155334473,-821.818725585938,2158.26318359375,38.3016357421875,-702.768371582031,2142.77905273438,29.3924732208252,-711.446899414063,2208.2958984375,46.7995300292969,-634.372314453125,2019.01940917969,15.6539678573608,-685.962585449219,2335.35791015625,59.7607231140137,-360.931549072266,2026.05126953125,20.7439136505127,-432.259368896484,2451.37622070313,31.1000709533691,-132.977966308594,2032.35192871094,-76.6919479370117,-223.709106445313,2485.7685546875
0.858,-34.3414916992188,-247.339370727539,2234.04614257813,-40.4148101806641,-236.277038574219,2147.32421875,-28.8649139404297,-257.314727783203,2312.2470703125,-32.4902610778809,141.333602905273,2220.744140625,33.4904479980469,111.812652587891,2399.31762695313,-2.96279788017273,499.858123779297,2296.92065429688,231.833374023438,424.975067138672,2425.07885742188,-118.436195373535,637.905944824219,2291.67114257813,199.090530395508,582.973449707031,2462.58715820313,-41.1982536315918,-756.841552734375,2156.78881835938,-18.784387588501,-552.752380371094,2193.99780273438,-21.3432083129883,-416.821472167969,2211.5166015625,-62.3056449890137,-831.088745117188,2142.4501953125,-34.5532264709473,-717.92822265625,2131.08276367188,-38.427619934082,-728.527526855469,2194.76953125,-39.0804786682129,-638.224792480469,2019.26403808594,-48.1554641723633,-700.879577636719,2317.7197265625,-66.7995681762695,-374.092407226563,2021.65698242188,-41.9524993896484,-452.246398925781,2424.38427734375,-115.595474243164,-156.733749389648,2029.73767089844,-99.7155532836914,-240.388671875,2476.69946289063
0.891,-73.0107650756836,-227.201950073242,2208.79711914063,-101.010444641113,-215.137496948242,2125.34399414063,-47.7622299194336,-238.081008911133,2284.05078125,-118.195518493652,169.342742919922,2188.9716796875,-54.9358024597168,143.481018066406,2362.79345703125,-57.7763748168945,533.744506835938,2239.40698242188,35.7445220947266,508.439788818359,2385.25244140625,-183.927749633789,649.982482910156,2301.83251953125,-41.7488670349121,612.293762207031,2492.09985351563,-91.1632995605469,-746.313598632813,2137.97729492188,-88.6098556518555,-537.102111816406,2169.22998046875,-82.8762664794922,-399.413513183594,2187.21118164063,-104.792686462402,-824.275207519531,2129.50561523438,-97.6433715820313,-707.204528808594,2111.34033203125,-81.879753112793,-716.221313476563,2174.349609375,-125.524612426758,-630.101257324219,1998.73303222656,-50.3987426757813,-695.649291992188,2296.85131835938,-135.095520019531,-361.829132080078,2019.81262207031,-23.4805316925049,-450.826507568359,2417.73364257813,-175.196319580078,-141.554672241211,2050.5869140625,-105.768737792969,-252.828536987305,2497.75073242188
0.924,-152.897430419922,-235.344207763672,2219.765625,-193.788558959961,-218.677963256836,2144.81616210938,-116.024108886719,-250.372894287109,2287.35083007813,-209.558990478516,147.435485839844,2252.44116210938,-162.274383544922,126.200019836426,2327.48681640625,-210.788925170898,499.059539794922,2350.36767578125,-181.042724609375,493.827850341797,2350.85278320313,-342.582214355469,593.041625976563,2426.13793945313,-298.928619384766,585.214599609375,2420.07080078125,-171.456298828125,-734.689514160156,2105.51098632813,-151.601364135742,-533.980834960938,2152.65185546875,-156.853271484375,-401.889617919922,2184.88989257813,-190.39924621582,-809.317260742188,2093.46142578125,-180.641235351563,-693.858154296875,2084.65209960938,-153.941680908203,-709.14697265625,2141.0029296875,-247.254806518555,-606.869689941406,2003.44091796875,-119.166481018066,-697.007507324219,2260.93920898438,-269.654052734375,-344.185150146484,2003.12548828125,-132.43229675293,-510.299438476563,2453.61474609375,-342.591033935547,-139.854919433594,2046.61560058594,-299.855102539063,-398.786834716797,2552.32666015625
0.957,-207.846435546875,-215.824813842773,2222.29760742188,-271.857879638672,-202.621200561523,2161.29858398438,-150.124496459961,-227.731094360352,2277.30322265625,-384.725341796875,144.668533325195,2305.25170898438,-119.438484191895,163.161743164063,2278.48364257813,-389.623138427734,510.016845703125,2390.20678710938,-63.7877578735352,537.313354492188,2253.7744140625,-538.424926757813,602.590637207031,2445.2265625,-150.546157836914,656.322631835938,2336.658203125,-213.765487670898,-731.645935058594,2120.51171875,-200.589965820313,-521.054016113281,2148.6142578125,-211.003524780273,-387.416259765625,2188.46875,-229.064727783203,-810.226379394531,2118.10107421875,-230.872924804688,-692.404479980469,2098.6708984375,-190.74006652832,-701.213500976563,2150.29931640625,-291.378082275391,-620.109741210938,1994.95080566406,-125.207122802734,-662.805297851563,2254.494140625,-340.397430419922,-353.731872558594,2002.1953125,-55.8240356445313,-395.629028320313,2258.89599609375,-430.420562744141,-150.647888183594,2050.85131835938,-121.245658874512,-180.687408447266,2309.4169921875
0.99,-299.601867675781,-213.146575927734,2237.17309570313,-316.003326416016,-187.079574584961,2155.00756835938,-284.811981201172,-236.65234375,2311.26513671875,-217.195602416992,181.044342041016,2211.08544921875,-248.384140014648,133.009704589844,2411.89599609375,-70.9119720458984,513.510375976563,2271.32641601563,-183.765335083008,489.011657714844,2498.58837890625,-178.129180908203,656.597839355469,2294.40161132813,-300.966400146484,588.140380859375,2561.43920898438,-311.153411865234,-715.057556152344,2123.62158203125,-321.300964355469,-507.807495117188,2148.02319335938,-318.565490722656,-376.848205566406,2189.02392578125,-319.045654296875,-793.184997558594,2119.96166992188,-325.714202880859,-678.240173339844,2097.982421875,-298.165863037109,-683.188415527344,2156.3837890625,-395.783020019531,-613.930114746094,1998.58618164063,-240.597259521484,-638.856994628906,2260.00463867188,-456.846374511719,-355.19677734375,2005.60717773438,-223.175216674805,-399.886138916016,2133.4677734375,-563.996032714844,-168.012588500977,2063.04956054688,-349.294860839844,-213.304153442383,2114.26196289063
1.023,-356.735015869141,-202.857543945313,2242.92504882813,-338.668334960938,-180.996780395508,2154.1748046875,-373.026519775391,-222.570343017578,2322.955078125,-227.968200683594,205.036468505859,2232.03369140625,-548.436462402344,144.889221191406,2357.35131835938,-59.6113815307617,540.31103515625,2341.96362304688,-690.229675292969,511.9521484375,2392.41870117188,-178.736038208008,671.121887207031,2268.87451171875,-862.26708984375,545.313598632813,2410.0048828125,-353.225219726563,-743.04443359375,2167.0458984375,-340.107788085938,-521.591613769531,2167.80029296875,-352.277862548828,-380.020874023438,2200.19409179688,-371.365814208984,-824.462097167969,2170.07885742188,-358.343048095703,-706.212646484375,2133.49462890625,-341.721832275391,-706.8134765625,2200.21826171875,-411.808929443359,-637.86328125,2015.99291992188,-311.260284423828,-650.7021484375,2318.4619140625,-479.512786865234,-363.728515625,2015.61193847656,-256.796325683594,-404.156341552734,2180.51928710938,-610.110900878906,-173.237686157227,2068.76245117188,-378.517181396484,-208.169921875,2114.39794921875
1.056,-479.262573242188,-218.735870361328,2236.15698242188,-498.436340332031,-203.490417480469,2155.00024414063,-461.972717285156,-232.483367919922,2309.33959960938,-603.89013671875,143.488662719727,2238.75952148438,-551.323913574219,107.498184204102,2430.42431640625,-678.996032714844,482.512237548828,2315.88598632813,-518.908935546875,460.105285644531,2492.2294921875,-830.721252441406,552.660949707031,2364.81884765625,-628.274841308594,556.890747070313,2558.18994140625,-454.677001953125,-711.105834960938,2158.29345703125,-455.520965576172,-510.025024414063,2175.82861328125,-463.394287109375,-380.282379150391,2202.06127929688,-466.734497070313,-785.922546386719,2153.31396484375,-457.715576171875,-675.457702636719,2130.06982421875,-449.993194580078,-680.266357421875,2191.97143554688,-493.630645751953,-616.510925292969,2016.49572753906,-446.972290039063,-646.143127441406,2309.34130859375,-583.087341308594,-375.672088623047,2017.77026367188,-535.095275878906,-426.484954833984,2421.2041015625,-690.507263183594,-189.885025024414,2038.80261230469,-675.290161132813,-267.737274169922,2474.37817382813
1.089,-535.1015625,-205.368240356445,2203.20361328125,-505.748382568359,-200.263778686523,2118.169921875,-561.570556640625,-209.971145629883,2279.88208007813,-380.345031738281,172.362548828125,2161.96850585938,-687.611938476563,161.602981567383,2326.83203125,-150.723602294922,454.305297851563,2265.48706054688,-781.34326171875,529.357299804688,2370.74169921875,-177.854843139648,636.407470703125,2284.78198242188,-920.537109375,626.673767089844,2383.53588867188,-511.263610839844,-735.877990722656,2196.13818359375,-515.4052734375,-521.444641113281,2191.02905273438,-530.696044921875,-381.373870849609,2194.15893554688,-522.97021484375,-815.713623046875,2198.3466796875,-511.675598144531,-701.529968261719,2161.9921875,-510.149291992188,-699.327331542969,2228.43798828125,-536.85107421875,-643.24169921875,2035.80590820313,-515.160461425781,-652.532104492188,2349.56958007813,-613.465942382813,-381.398071289063,2024.18090820313,-562.953979492188,-386.606811523438,2416.01293945313,-723.535400390625,-180.511825561523,2031.75610351563,-697.250366210938,-198.517364501953,2437.29858398438
1.122,-623.328369140625,-215.912002563477,2235.8779296875,-607.110900878906,-199.254867553711,2149.31958007813,-637.952392578125,-230.932464599609,2313.93139648438,-530.641845703125,186.510391235352,2162.84594726563,-734.671813964844,148.630996704102,2346.93383789063,-296.835723876953,461.168914794922,2269.263671875,-796.843322753906,522.135498046875,2379.30053710938,-264.834045410156,641.941650390625,2283.6005859375,-919.210632324219,639.268493652344,2376.2255859375,-609.934692382813,-737.690307617188,2199.25732421875,-602.73486328125,-525.263793945313,2180.20532226563,-621.033996582031,-388.178405761719,2203.1572265625,-625.571472167969,-815.888610839844,2208.61181640625,-613.59765625,-705.648681640625,2163.46508789063,-601.8818359375,-699.642456054688,2228.28979492188,-650.1328125,-653.752258300781,2038.10192871094,-584.064208984375,-634.187805175781,2338.326171875,-719.011047363281,-391.00341796875,2038.03344726563,-528.158874511719,-394.4931640625,2211.75463867188,-820.001098632813,-189.358642578125,2071.4208984375,-566.061828613281,-188.718460083008,2114.19091796875
1.155,-651.326721191406,-232.912902832031,2193.43041992188,-672.248901367188,-234.735229492188,2110.31787109375,-632.460266113281,-231.269622802734,2268.37670898438,-717.559143066406,138.519485473633,2127.24194335938,-606.001159667969,143.65071105957,2277.78051757813,-733.33154296875,497.6318359375,2140.384765625,-395.937042236328,440.176544189453,2269.7060546875,-862.169372558594,608.761779785156,2185.90087890625,-369.988189697266,600.108947753906,2267.01440429688,-660.1845703125,-737.737976074219,2195.69677734375,-648.757690429688,-533.979736328125,2199.38500976563,-659.671081542969,-400.334045410156,2199.20190429688,-676.941284179688,-812.685607910156,2195.6748046875,-660.682006835938,-703.645751953125,2164.69750976563,-653.96240234375,-704.599060058594,2227.60131835938,-681.105102539063,-647.193237304688,2044.45385742188,-652.446105957031,-668.197937011719,2345.75122070313,-760.290649414063,-399.766082763672,2041.75085449219,-703.149536132813,-423.214904785156,2432.287109375,-835.995422363281,-195.363784790039,2047.80102539063,-845.257080078125,-254.494430541992,2442.2060546875
1.188,-753.444763183594,-249.174819946289,2195.40869140625,-783.507202148438,-245.700424194336,2117.63159179688,-726.336120605469,-252.307830810547,2265.54345703125,-765.036865234375,119.502784729004,2094.22119140625,-713.077514648438,112.326591491699,2294.52075195313,-716.810424804688,465.135070800781,2065.22607421875,-605.158752441406,448.749084472656,2274.64208984375,-800.839172363281,607.495178222656,2110.7666015625,-652.786804199219,595.478820800781,2307.65600585938,-747.339172363281,-740.514587402344,2180.73486328125,-746.075500488281,-541.810485839844,2179.48803710938,-758.559204101563,-412.299407958984,2190.0986328125,-759.247863769531,-814.163269042969,2185.64111328125,-757.406372070313,-708.072814941406,2151.42944335938,-735.099853515625,-707.308044433594,2208.83837890625,-795.751708984375,-655.775207519531,2037.78930664063,-690.397521972656,-655.82861328125,2308.03637695313,-834.520690917969,-405.860473632813,2041.4521484375,-653.3125,-421.224365234375,2208.02197265625,-866.130249023438,-195.953002929688,2043.76342773438,-684.0458984375,-218.479141235352,2143.49536132813
