,Time,Pelvis_X,Pelvis_Y,Pelvis_Z,HipL_X,HipL_Y,HipL_Z,HipR_X,HipR_Y,HipR_Z,KneeL_X,KneeL_Y,KneeL_Z,KneeR_X,KneeR_Y,KneeR_Z,AnkleL_X,AnkleL_Y,AnkleL_Z,AnkleR_X,AnkleR_Y,AnkleR_Z,FootL_X,FootL_Y,FootL_Z,FootR_X,FootR_Y,FootR_Z,Neck_X,NeckY,NeckZ,Spin_Chest_X,Spin_Chest_Y,Spin_Chest_Z,Navel_X,Navel_Y,Navel_Z,Head_X,Head_Y,Head_Z,ClavicleL_X,ClavicleL_Y,ClavicleL_Z,ClavicleR_X,ClavicleR_Y,ClavicleR_Z,ShoulderL_X,ShoulderL_Y,ShoulderL_Z,ShoulderR_X,ShoulderR_Y,ShoulderR_Z,ElbowL_X,ElbowL_Y,ElbowL_Z,ElbowR_X,ElbowR_Y,ElbowR_Z,WristL_X,WristL_Y,WristL_Z,WristR_X,WristR_Y,WristR_Z
75,2.508,-1206.5478515625,-126.212608337402,2293.9140625,-1195.26123046875,-105.795860290527,2215.93408203125,-1216.72546386719,-144.623291015625,2364.23217773438,-1145.16979980469,246.398483276367,2249.99072265625,-1311.94616699219,199.023315429688,2380.81958007813,-921.572509765625,500.603424072266,2295.0166015625,-1310.65051269531,542.97802734375,2409.16967773438,-960.172973632813,663.210021972656,2289.06958007813,-1435.96240234375,632.049987792969,2415.2021484375,-1183.40881347656,-595.911987304688,2201.57446289063,-1189.95458984375,-403.490295410156,2223.71899414063,-1200.40454101563,-280.377105712891,2254.43994140625,-1192.75659179688,-667.964904785156,2195.39477539063,-1188.8310546875,-561.123291015625,2175.5986328125,-1178.32299804688,-567.002319335938,2234.45288085938,-1222.19323730469,-510.948059082031,2063.111328125,-1162.82446289063,-534.879638671875,2346.29858398438,-1383.88488769531,-325.30078125,2047.54089355469,-1143.98583984375,-285.419464111328,2370.60034179688,-1548.12487792969,-199.436294555664,2054.58178710938,-1181.73168945313,-80.0234222412109,2389.20336914063
76,2.541,-1252.83898925781,-138.50505065918,2292.02514648438,-1257.80346679688,-118.838531494141,2214.80615234375,-1248.3623046875,-156.239227294922,2361.65673828125,-1306.58776855469,227.061996459961,2243.88110351563,-1315.59423828125,186.714752197266,2383.34790039063,-1069.0537109375,460.985656738281,2276.77978515625,-1290.38513183594,523.8330078125,2401.07763671875,-1060.71594238281,624.688232421875,2283.01733398438,-1360.42749023438,654.086059570313,2431.15771484375,-1232.79064941406,-597.398742675781,2190.962890625,-1246.32214355469,-410.401733398438,2222.35791015625,-1256.05700683594,-289.901092529297,2253.67358398438,-1238.9091796875,-668.186157226563,2182.74682617188,-1243.20727539063,-562.639953613281,2168.04541015625,-1225.13110351563,-570.132202148438,2223.62646484375,-1269.29650878906,-517.291564941406,2054.33544921875,-1195.25048828125,-553.101989746094,2333.52026367188,-1415.48852539063,-324.713653564453,2063.73071289063,-1187.54113769531,-306.685485839844,2335.037109375,-1537.9375,-162.876388549805,2071.31005859375,-1233.53540039063,-106.565551757813,2346.43139648438
77,2.574,-1291.25988769531,-147.35920715332,2278.3662109375,-1314.19396972656,-132.571975708008,2202.71630859375,-1270.57922363281,-160.693496704102,2346.58276367188,-1355.25769042969,216.498443603516,2236.40673828125,-1338.36193847656,182.182998657227,2393.9580078125,-1139.35473632813,473.217559814453,2273.14086914063,-1304.73413085938,520.97705078125,2374.87451171875,-1168.66833496094,635.821105957031,2274.4423828125,-1359.84851074219,644.572998046875,2444.13134765625,-1266.7099609375,-612.102355957031,2193.70874023438,-1268.08422851563,-422.124633789063,2217.6318359375,-1288.4296875,-301.598541259766,2247.35913085938,-1277.21447753906,-683.229064941406,2189.09057617188,-1276.89245605469,-577.542907714844,2169.81689453125,-1255.29235839844,-583.773498535156,2224.74926757813,-1324.08264160156,-528.339233398438,2063.75732421875,-1224.82946777344,-559.716857910156,2334.05126953125,-1428.39331054688,-308.165252685547,2070.57958984375,-1213.8330078125,-311.621520996094,2334.80200195313,-1515.9189453125,-123.359443664551,2076.27734375,-1262.59826660156,-110.524055480957,2344.5126953125
78,2.607,-1347.65026855469,-153.603057861328,2274.07543945313,-1375.8759765625,-141.231781005859,2200.90576171875,-1322.19799804688,-164.758804321289,2340.0556640625,-1453.02014160156,195.109817504883,2250.23828125,-1361.78173828125,175.116806030273,2404.60668945313,-1289.42639160156,485.173980712891,2241.2353515625,-1313.2275390625,508.110748291016,2395.34057617188,-1347.64050292969,634.712463378906,2270.52856445313,-1395.59436035156,616.913208007813,2457.80590820313,-1310.57800292969,-612.435668945313,2189.470703125,-1324.494140625,-426.242889404297,2219.0458984375,-1341.96508789063,-306.294311523438,2246.06591796875,-1316.134765625,-683.037292480469,2182.8662109375,-1323.43176269531,-578.402465820313,2167.15478515625,-1300.681640625,-584.693603515625,2220.78784179688,-1373.4482421875,-535.098876953125,2061.71948242188,-1273.67614746094,-558.909423828125,2329.03955078125,-1445.5625,-305.657257080078,2069.0546875,-1283.53442382813,-314.263427734375,2316.37915039063,-1515.17822265625,-116.628227233887,2083.44482421875,-1330.96545410156,-115.339965820313,2314.30834960938
79,2.64,-1381.1259765625,-146.724655151367,2271.3798828125,-1417.68859863281,-137.451080322266,2198.44458007813,-1348.15576171875,-155.087036132813,2337.14916992188,-1515.63745117188,204.677230834961,2256.10766601563,-1372.61279296875,197.523941040039,2406.130859375,-1386.10681152344,523.879272460938,2249.77026367188,-1319.81872558594,541.630493164063,2410.85717773438,-1444.21362304688,675.809020996094,2294.51733398438,-1374.5048828125,665.97607421875,2485.95678710938,-1344.61572265625,-622.2724609375,2191.55786132813,-1351.634765625,-429.073211669922,2220.69604492188,-1373.78088378906,-305.432983398438,2247.5185546875,-1353.13781738281,-695.070678710938,2185.30322265625,-1356.63037109375,-586.773132324219,2168.2392578125,-1333.216796875,-593.743225097656,2223.70043945313,-1413.41076660156,-542.493041992188,2061.52734375,-1306.5390625,-575.129089355469,2337.57470703125,-1460.447265625,-298.139343261719,2064.30224609375,-1299.95971679688,-321.681488037109,2341.484375,-1499.63891601563,-92.9931869506836,2066.34887695313,-1357.10778808594,-118.423149108887,2354.00268554688
80,2.673,-1425.25891113281,-151.796112060547,2280.21752929688,-1455.90661621094,-138.989105224609,2204.087890625,-1397.62243652344,-163.344772338867,2348.8671875,-1538.23095703125,211.85417175293,2259.958984375,-1405.29040527344,194.685821533203,2415.64331054688,-1428.41662597656,541.410888671875,2288.2255859375,-1308.13977050781,533.032287597656,2404.77172851563,-1510.4140625,682.884887695313,2337.05200195313,-1356.98852539063,667.8564453125,2468.71166992188,-1429.16247558594,-625.822692871094,2170.73315429688,-1403.02062988281,-436.967315673828,2223.2919921875,-1422.79223632813,-311.875701904297,2252.294921875,-1450.55847167969,-695.263244628906,2154.69409179688,-1431.85192871094,-585.965393066406,2150.79052734375,-1416.02917480469,-603.34326171875,2207.40893554688,-1470.78295898438,-499.601257324219,2061.44384765625,-1405.43811035156,-590.821411132813,2326.07788085938,-1456.57995605469,-249.039443969727,2081.05126953125,-1349.44409179688,-340.567474365234,2331.1171875,-1452.61010742188,-39.0654373168945,2104.15161132813,-1350.97009277344,-126.682655334473,2336.28637695313
81,2.706,-1449.44641113281,-147.862396240234,2283.76538085938,-1481.859375,-136.3037109375,2209.97216796875,-1420.21838378906,-158.285369873047,2350.3076171875,-1556.73193359375,205.42253112793,2283.54907226563,-1413.85083007813,192.231216430664,2418.2705078125,-1463.29638671875,532.707336425781,2313.15893554688,-1317.86364746094,523.331359863281,2399.55932617188,-1548.27819824219,665.623779296875,2368.80517578125,-1358.28576660156,654.012573242188,2470.11303710938,-1436.810546875,-613.757019042969,2176.8359375,-1424.908203125,-427.471801757813,2229.18994140625,-1445.08618164063,-304.890869140625,2257.25366210938,-1452.68981933594,-683.135681152344,2160.85986328125,-1442.4697265625,-574.901306152344,2157.49926757813,-1425.45129394531,-590.987670898438,2212.84252929688,-1482.66235351563,-494.127960205078,2067.19311523438,-1409.4296875,-581.997314453125,2328.8310546875,-1446.5927734375,-250.561004638672,2083.52978515625,-1364.11596679688,-335.125,2343.64038085938,-1414.89916992188,-46.2656021118164,2095.9453125,-1372.75756835938,-126.139091491699,2359.078125
82,2.739,-1512.498046875,-143.102142333984,2290.56396484375,-1540.44873046875,-123.454689025879,2215.73486328125,-1487.29345703125,-160.819107055664,2358.04077148438,-1524.5673828125,204.481369018555,2366.21484375,-1442.61938476563,188.91569519043,2434.51049804688,-1341.83154296875,496.962982177734,2380.271484375,-1314.9736328125,513.42236328125,2426.95336914063,-1354.35913085938,648.579345703125,2453.88720703125,-1350.58837890625,642.207885742188,2506.48315429688,-1510.9658203125,-609.343811035156,2157.45751953125,-1508.23889160156,-422.347503662109,2215.65307617188,-1517.83325195313,-299.167144775391,2251.57983398438,-1523.67419433594,-679.508117675781,2138.84936523438,-1517.34948730469,-569.804016113281,2138.71801757813,-1501.87524414063,-586.940246582031,2194.8681640625,-1543.03369140625,-483.271057128906,2046.60815429688,-1470.29772949219,-581.965637207031,2309.12255859375,-1469.37316894531,-247.62158203125,2081.17919921875,-1435.36254882813,-331.095062255859,2289.91015625,-1401.75866699219,-51.1515579223633,2105.875,-1443.1103515625,-119.431465148926,2283.90673828125
83,2.772,-1532.10998535156,-135.438262939453,2302.67236328125,-1556.40490722656,-115.989730834961,2225.962890625,-1510.2021484375,-152.975860595703,2371.8447265625,-1527.2822265625,216.506408691406,2369.82861328125,-1458.0537109375,201.282623291016,2431.81518554688,-1337.06652832031,506.704803466797,2385.80224609375,-1347.53015136719,534.125915527344,2446.09423828125,-1360.19030761719,665.413208007813,2442.4091796875,-1404.32922363281,655.403381347656,2527.04248046875,-1527.48046875,-603.665405273438,2167.04663085938,-1528.6220703125,-416.953521728516,2230.19384765625,-1540.03442382813,-292.833129882813,2265.27709960938,-1538.84069824219,-674.0068359375,2146.48022460938,-1534.42126464844,-563.542541503906,2149.09716796875,-1519.09716796875,-581.892639160156,2205.32250976563,-1561.10144042969,-473.312957763672,2059.7080078125,-1488.13122558594,-573.710021972656,2320.34130859375,-1498.16857910156,-233.445648193359,2097.73608398438,-1472.75952148438,-321.490997314453,2281.65795898438,-1450.20776367188,-31.5128116607666,2133.26611328125,-1465.90490722656,-110.576866149902,2251.04077148438
84,2.805,-1586.15051269531,-132.244735717773,2339.724609375,-1611.86730957031,-106.348602294922,2266.07080078125,-1562.96057128906,-155.596420288086,2406.1416015625,-1545.7841796875,225.9765625,2390.33642578125,-1489.61950683594,194.486785888672,2451.21435546875,-1333.64270019531,497.82470703125,2397.8798828125,-1332.54833984375,502.273132324219,2405.6669921875,-1361.52770996094,657.483215332031,2445.35473632813,-1360.43078613281,650.400268554688,2443.4150390625,-1589.5166015625,-591.946838378906,2188.43408203125,-1598.36828613281,-405.675628662109,2247.85424804688,-1602.41687011719,-284.88623046875,2291.736328125,-1598.07934570313,-662.302307128906,2168.44189453125,-1595.90319824219,-552.522827148438,2169.52856445313,-1584.21948242188,-569.595153808594,2226.56005859375,-1604.60803222656,-473.807067871094,2067.86352539063,-1550.63391113281,-557.880126953125,2339.65454101563,-1512.86926269531,-244.132965087891,2097.78344726563,-1537.58093261719,-308.434234619141,2294.50756835938,-1459.82373046875,-45.639232635498,2136.57641601563,-1522.83740234375,-100.803565979004,2255.72021484375
85,2.838,-1629.76611328125,-119.272239685059,2332.79028320313,-1660.27026367188,-92.9778823852539,2262.64404296875,-1602.25927734375,-142.983016967773,2396.04443359375,-1560.18029785156,214.190155029297,2410.10595703125,-1528.3408203125,201.561447143555,2436.89819335938,-1383.96313476563,484.212310791016,2516.04150390625,-1342.36328125,489.072113037109,2417.58642578125,-1406.81469726563,614.278137207031,2616.92651367188,-1345.9013671875,641.840393066406,2412.38525390625,-1612.56494140625,-561.861083984375,2157.45336914063,-1625.78125,-384.608489990234,2231.59619140625,-1637.20178222656,-268.334106445313,2280.14794921875,-1618.84997558594,-629.885925292969,2133.28881835938,-1623.7783203125,-522.392211914063,2143.06713867188,-1603.99963378906,-542.37060546875,2195.72998046875,-1677.35852050781,-451.948974609375,2052.25122070313,-1576.71862792969,-559.679565429688,2307.826171875,-1567.65051269531,-239.906631469727,2107.87451171875,-1564.46276855469,-311.191497802734,2285.67993164063,-1508.39270019531,-56.1308708190918,2178.9091796875,-1552.96447753906,-104.012535095215,2266.86083984375
0,0.033,1373.89379882813,-188.433731079102,2156.03369140625,1346.67944335938,-187.255798339844,2076.29614257813,1398.43408203125,-189.49592590332,2227.93676757813,1335.40124511719,167.85302734375,2179.42749023438,1295.5185546875,145.611938476563,2344.90771484375,1348.28857421875,511.554412841797,2261.3349609375,1346.572265625,498.838348388672,2361.46142578125,1301.40307617188,620.967651367188,2387.03930664063,1301.85754394531,637.338500976563,2426.18212890625,1366.81262207031,-682.513244628906,2119.05395507813,1384.81567382813,-484.790802001953,2147.92797851563,1379.91394042969,-353.129028320313,2151.5458984375,1348.03820800781,-755.177734375,2110.94311523438,1364.51428222656,-645.209350585938,2093.46484375,1376.93334960938,-654.573669433594,2153.67797851563,1347.20458984375,-568.837707519531,1987.07348632813,1401.69018554688,-641.674743652344,2271.95825195313,1371.78796386719,-315.169555664063,2003.26684570313,1420.24853515625,-412.657073974609,2394.07080078125,1300.50073242188,-118.824272155762,2051.28784179688,1318.572265625,-225.50373840332,2435.8486328125
1,0.066,1366.3466796875,-186.45539855957,2156.15185546875,1346.18041992188,-191.699462890625,2073.65258789063,1384.53149414063,-181.726608276367,2230.544921875,1341.42797851563,166.532089233398,2179.5576171875,1294.80615234375,163.667083740234,2339.7265625,1361.11682128906,512.793090820313,2264.35034179688,1364.52270507813,517.581909179688,2347.0810546875,1316.13671875,608.53271484375,2403.53979492188,1307.19738769531,630.33984375,2446.43359375,1386.28820800781,-686.41845703125,2148.52465820313,1379.8369140625,-485.2685546875,2171.84838867188,1371.07873535156,-352.608428955078,2165.556640625,1376.25842285156,-761.633728027344,2141.24584960938,1382.60339355469,-649.930236816406,2121.18969726563,1389.77429199219,-656.335205078125,2183.25,1371.53283691406,-578.531005859375,2009.04870605469,1411.28637695313,-641.86279296875,2303.2041015625,1384.72326660156,-321.159057617188,1999.68859863281,1450.58654785156,-409.846130371094,2420.10473632813,1290.33471679688,-126.534446716309,2007.34326171875,1329.61938476563,-227.070938110352,2420.63720703125
2,0.099,1370.02392578125,-189.651168823242,2157.96215820313,1347.31213378906,-198.227020263672,2075.96459960938,1390.50427246094,-181.91796875,2231.90283203125,1337.9228515625,163.677688598633,2175.49194335938,1298.06140136719,163.644882202148,2344.62475585938,1351.67858886719,513.718200683594,2253.18237304688,1361.94995117188,520.567504882813,2343.63427734375,1315.34240722656,602.78271484375,2400.20947265625,1312.45166015625,629.64501953125,2452.18432617188,1396.10925292969,-690.756774902344,2157.72924804688,1388.29541015625,-489.023254394531,2184.21142578125,1379.14306640625,-356.058227539063,2172.84008789063,1386.63903808594,-766.389343261719,2150.03076171875,1390.24255371094,-653.803588867188,2131.02319335938,1401.31225585938,-660.9130859375,2192.751953125,1369.76452636719,-580.474975585938,2020.66845703125,1427.31689453125,-646.432922363281,2312.44482421875,1382.40063476563,-322.4990234375,1999.26696777344,1445.73400878906,-405.452850341797,2418.8603515625,1295.00646972656,-123.422149658203,2006.14575195313,1327.45068359375,-219.636184692383,2417.01684570313
3,0.132,1352.47021484375,-182.792465209961,2164.59204101563,1353.56726074219,-184.045074462891,2081.7333984375,1351.48083496094,-181.662933349609,2239.30932617188,1336.80139160156,172.802322387695,2150.84594726563,1306.08508300781,168.171264648438,2326.87719726563,1390.1005859375,510.900512695313,2212.27685546875,1369.29089355469,513.036865234375,2350.4404296875,1271.60095214844,625.769836425781,2254.17749023438,1295.50671386719,622.854370117188,2434.33471679688,1370.42944335938,-669.609130859375,2144.80102539063,1370.61157226563,-473.800201416016,2169.23168945313,1357.51281738281,-344.847625732422,2167.10888671875,1358.20849609375,-742.160339355469,2134.83374023438,1373.69274902344,-633.754333496094,2118.5625,1369.13647460938,-640.763305664063,2179.154296875,1369.07543945313,-561.427490234375,2010.7236328125,1354.41613769531,-614.733947753906,2294.88354492188,1378.00573730469,-310.471466064453,2005.56750488281,1339.61779785156,-387.042572021484,2410.78198242188,1293.15856933594,-117.499526977539,2007.14306640625,1234.26892089844,-202.696533203125,2432.91967773438
4,0.165,1358.98974609375,-180.825836181641,2158.30932617188,1351.38562011719,-182.380355834961,2074.86328125,1365.8466796875,-179.424041748047,2233.55615234375,1330.66149902344,172.945297241211,2168.1533203125,1299.77062988281,170.644195556641,2324.0205078125,1337.41870117188,515.742614746094,2246.26318359375,1371.41271972656,517.970092773438,2346.47705078125,1280.74780273438,621.127319335938,2370.07885742188,1292.791015625,625.653686523438,2432.03173828125,1383.783203125,-673.794311523438,2144.01196289063,1369.44836425781,-475.659515380859,2162.84838867188,1363.58728027344,-344.714752197266,2160.943359375,1376.82727050781,-748.153442382813,2136.31518554688,1383.96069335938,-638.22412109375,2116.36694335938,1380.79577636719,-643.749694824219,2177.8916015625,1375.79895019531,-568.548950195313,2005.27307128906,1368.50891113281,-620.934265136719,2295.95385742188,1365.23876953125,-314.782928466797,2003.95129394531,1311.48376464844,-394.245483398438,2407.01611328125,1290.9716796875,-115.042938232422,2009.61083984375,1197.94262695313,-212.047882080078,2429.6865234375
5,0.198,1358.96240234375,-183.289398193359,2161.52490234375,1349.07385253906,-186.230361938477,2077.7021484375,1367.87939453125,-180.637405395508,2237.11181640625,1335.50085449219,170.12190246582,2179.30590820313,1301.50219726563,172.636993408203,2326.49829101563,1349.58679199219,513.931823730469,2264.01928710938,1371.45678710938,523.221069335938,2347.31225585938,1295.94384765625,612.919372558594,2396.05224609375,1295.05395507813,632.42138671875,2435.2041015625,1389.26501464844,-679.724365234375,2151.53881835938,1373.87487792969,-480.093048095703,2170.17919921875,1364.67687988281,-348.356018066406,2166.64208984375,1382.61694335938,-754.832641601563,2145.2841796875,1385.8173828125,-644.181823730469,2123.50439453125,1389.55578613281,-649.128051757813,2185.52758789063,1371.00073242188,-575.119750976563,2011.51135253906,1409.02978515625,-629.395935058594,2304.1396484375,1371.87646484375,-319.325469970703,2002.439453125,1449.40588378906,-390.916076660156,2401.67529296875,1291.30969238281,-120.317459106445,2009.87243652344,1317.61389160156,-217.913101196289,2396.474609375
6,0.231,1367.900390625,-178.527420043945,2162.78369140625,1351.0263671875,-181.212921142578,2079.55078125,1383.11633300781,-176.105773925781,2237.83837890625,1342.64575195313,176.428207397461,2185.3466796875,1301.1064453125,173.867462158203,2336.1435546875,1365.03063964844,522.015075683594,2270.076171875,1374.29284667969,526.629272460938,2337.45581054688,1305.0771484375,614.363708496094,2405.55004882813,1300.18615722656,633.7802734375,2431.39477539063,1385.03894042969,-679.061706542969,2156.20239257813,1376.84240722656,-477.43115234375,2170.61474609375,1371.34399414063,-344.675018310547,2167.44604492188,1375.61242675781,-754.446411132813,2151.44458007813,1383.09106445313,-643.807739257813,2127.22705078125,1386.22497558594,-647.591064453125,2189.7451171875,1365.27758789063,-576.623718261719,2013.58630371094,1390.22033691406,-620.496398925781,2309.19458007813,1379.40063476563,-319.760406494141,2002.01013183594,1367.00805664063,-386.501098632813,2425.60961914063,1293.06311035156,-121.849044799805,2011.48962402344,1247.90966796875,-203.377456665039,2439.1875
7,0.264,1366.55944824219,-179.230819702148,2164.703125,1348.5009765625,-180.792037963867,2081.58374023438,1382.84375,-177.823028564453,2239.65551757813,1343.9765625,179.638687133789,2179.46704101563,1297.27612304688,172.627258300781,2334.916015625,1360.38403320313,527.474548339844,2257.97607421875,1373.62451171875,525.07470703125,2326.58837890625,1314.64001464844,604.732971191406,2407.9404296875,1296.94836425781,630.730163574219,2420.49658203125,1390.09350585938,-679.649108886719,2152.490234375,1371.13598632813,-478.683410644531,2169.33349609375,1368.98168945313,-345.645538330078,2167.30249023438,1384.7158203125,-755.48583984375,2147.15698242188,1385.40734863281,-644.243347167969,2123.927734375,1390.4501953125,-648.43994140625,2186.3720703125,1372.22729492188,-577.363586425781,2009.28833007813,1405.95092773438,-628.076904296875,2306.37280273438,1384.68029785156,-320.023010253906,1999.49926757813,1440.54125976563,-397.276123046875,2426.99072265625,1290.45239257813,-125.326934814453,2005.99291992188,1311.91235351563,-219.868362426758,2425.65771484375
8,0.297,1365.30029296875,-176.580978393555,2162.384765625,1344.4609375,-178.629287719727,2079.98999023438,1384.09191894531,-174.733917236328,2236.68383789063,1340.38928222656,180.938385009766,2180.06005859375,1297.73498535156,173.078643798828,2339.58544921875,1358.11157226563,528.419799804688,2258.73364257813,1368.13549804688,525.885986328125,2317.02563476563,1314.14501953125,605.80615234375,2409.02294921875,1288.32006835938,630.188659667969,2409.63134765625,1387.84033203125,-676.60693359375,2153.68969726563,1367.560546875,-475.807861328125,2169.25170898438,1367.1669921875,-342.868072509766,2166.04638671875,1383.03588867188,-752.49853515625,2149.45239257813,1381.3818359375,-641.602478027344,2125.02954101563,1389.51416015625,-645.034545898438,2187.14965820313,1363.01171875,-575.816040039063,2010.57885742188,1411.62133789063,-621.329345703125,2305.40258789063,1386.09899902344,-319.681396484375,1994.91259765625,1454.64099121094,-390.143768310547,2422.11376953125,1291.14147949219,-125.893798828125,2008.78735351563,1317.9130859375,-219.113662719727,2419.17236328125
9,0.33,1362.86157226563,-176.940567016602,2164.27734375,1342.21716308594,-178.784606933594,2081.88159179688,1381.47766113281,-175.277709960938,2238.57739257813,1339.11596679688,181.117736816406,2179.92211914063,1297.28698730469,173.442993164063,2339.36279296875,1358.45690917969,528.809020996094,2256.2763671875,1371.41223144531,525.790222167969,2327.60815429688,1312.63610839844,604.807678222656,2406.59716796875,1293.876953125,634.09033203125,2417.34985351563,1386.26586914063,-676.833251953125,2155.5732421875,1366.7646484375,-475.994934082031,2169.9921875,1365.5048828125,-343.128814697266,2167.33422851563,1381.11657714844,-752.650451660156,2151.23803710938,1381.2744140625,-641.851806640625,2126.63696289063,1386.74304199219,-645.238891601563,2189.0126953125,1369.18579101563,-576.432373046875,2011.23767089844,1404.65856933594,-620.952819824219,2307.77905273438,1390.66735839844,-320.081359863281,2000.01501464844,1451.09851074219,-388.142120361328,2419.48486328125,1289.19311523438,-129.300003051758,2003.48754882813,1322.66540527344,-211.118988037109,2411.46484375
10,0.363,1361.24401855469,-176.794174194336,2163.68920898438,1341.25109863281,-177.5546875,2081.59814453125,1379.2724609375,-176.108383178711,2237.71435546875,1337.63586425781,179.973373413086,2180.49536132813,1297.78527832031,170.670745849609,2339.83203125,1356.44201660156,525.364013671875,2258.25366210938,1370.83422851563,521.189819335938,2327.4462890625,1313.5224609375,604.464599609375,2406.70361328125,1295.95288085938,628.449890136719,2419.08911132813,1381.85327148438,-674.107543945313,2151.59619140625,1363.70153808594,-474.254241943359,2165.84643554688,1363.63623046875,-342.094329833984,2164.6376953125,1376.24487304688,-749.459594726563,2147.078125,1377.71032714844,-639.2451171875,2122.779296875,1381.92346191406,-642.735046386719,2184.89965820313,1366.484375,-574.461181640625,2007.78100585938,1396.12927246094,-617.854370117188,2303.34838867188,1398.35363769531,-320.429046630859,2002.71484375,1434.42626953125,-388.713104248047,2422.1162109375,1282.07946777344,-139.702041625977,1999.44897460938,1312.55712890625,-208.928421020508,2408.1572265625
11,0.396,1354.27648925781,-179.443572998047,2163.8876953125,1344.12475585938,-177.88639831543,2081.994140625,1363.43090820313,-180.847732543945,2237.73510742188,1332.39196777344,178.362213134766,2147.28369140625,1302.09204101563,165.197372436523,2324.46069335938,1394.62756347656,516.319030761719,2190.25512695313,1365.30200195313,509.397613525391,2325.83935546875,1276.73889160156,624.372253417969,2246.66552734375,1287.82165527344,619.316650390625,2404.93359375,1383.388671875,-664.746826171875,2142.8623046875,1363.20153808594,-469.799865722656,2157.26049804688,1357.54040527344,-340.860992431641,2160.4140625,1378.81066894531,-738.362487792969,2137.66625976563,1380.42443847656,-630.520080566406,2114.7880859375,1381.56970214844,-634.34619140625,2175.57202148438,1373.10302734375,-567.156799316406,2002.205078125,1390.35107421875,-606.956359863281,2291.08422851563,1404.892578125,-319.048156738281,2002.59680175781,1434.19055175781,-382.552459716797,2403.68725585938,1283.08703613281,-148.090545654297,2006.15832519531,1308.38708496094,-211.184631347656,2405.98974609375
12,0.429,1357.32397460938,-184.195281982422,2149.857421875,1339.59460449219,-185.626953125,2067.4423828125,1373.31140136719,-182.904266357422,2224.17504882813,1329.94848632813,168.2294921875,2175.71533203125,1294.22814941406,158.880737304688,2341.07055664063,1358.82238769531,512.202270507813,2253.20922851563,1364.49548339844,508.726013183594,2319.296875,1319.091796875,606.636779785156,2392.890625,1294.56408691406,616.568786621094,2413.53344726563,1381.83752441406,-680.374450683594,2143.26977539063,1361.20092773438,-480.986267089844,2154.17944335938,1359.4150390625,-349.130065917969,2152.27294921875,1377.18359375,-755.686401367188,2139.8486328125,1377.67272949219,-646.081298828125,2113.93115234375,1381.10473632813,-648.567199707031,2176.01342773438,1370.38146972656,-583.585815429688,1997.68322753906,1396.77844238281,-620.612915039063,2293.31762695313,1433.62719726563,-336.084594726563,1991.69543457031,1439.18383789063,-389.532104492188,2405.52294921875,1294.97790527344,-172.657852172852,1999.61938476563,1306.27062988281,-218.344436645508,2391.54321289063
13,0.462,1347.99084472656,-180.842437744141,2155.4619140625,1337.36865234375,-180.953063964844,2072.03173828125,1357.5693359375,-180.74267578125,2230.69482421875,1334.01916503906,172.462097167969,2178.98315429688,1294.49365234375,168.534133911133,2331.12353515625,1374.27514648438,512.216796875,2265.48681640625,1369.27722167969,517.195922851563,2327.52587890625,1314.29919433594,602.827819824219,2399.841796875,1297.71374511719,623.890991210938,2421.1748046875,1376.27526855469,-675.691955566406,2142.49389648438,1356.0908203125,-476.841278076172,2154.82299804688,1351.98803710938,-345.350494384766,2155.17114257813,1371.46228027344,-750.736389160156,2137.78442382813,1374.07153320313,-641.073852539063,2113.49975585938,1373.73583984375,-644.396545410156,2175.48217773438,1363.77233886719,-576.455932617188,1999.025390625,1380.07141113281,-618.147644042969,2293.74047851563,1425.25927734375,-329.109191894531,1996.11975097656,1412.14245605469,-390.025329589844,2413.66821289063,1305.08813476563,-152.246810913086,2002.87487792969,1288.58312988281,-212.987731933594,2395.67211914063
14,0.495,1341.09008789063,-185.069076538086,2158.20654296875,1340.91467285156,-181.810897827148,2075.0625,1341.24829101563,-188.007095336914,2233.18090820313,1325.6015625,177.475555419922,2139.41821289063,1302.375,164.996963500977,2317.16162109375,1405.9130859375,512.496826171875,2196.06274414063,1365.916015625,511.491424560547,2336.6552734375,1298.19360351563,636.620849609375,2243.134765625,1292.88586425781,621.993347167969,2421.482421875,1364.43469238281,-674.217407226563,2127.75073242188,1348.1083984375,-477.685699462891,2146.72485351563,1342.83410644531,-347.738800048828,2151.82836914063,1358.37365722656,-748.028869628906,2119.27392578125,1366.07495117188,-638.731628417969,2100.5712890625,1359.30773925781,-644.610229492188,2161.32495117188,1375.09924316406,-570.482727050781,1989.76440429688,1348.54443359375,-619.945983886719,2278.27880859375,1441.18017578125,-328.181579589844,2012.48571777344,1386.70239257813,-397.209625244141,2400.56640625,1289.99108886719,-180.815444946289,1997.57409667969,1278.83923339844,-212.161117553711,2392.74536132813
